"student_id","ma_mon","ma_lop_hoc_phan","loai_hoc_phan","diem_thong_thuong","diem_giua_ky","diem_thuc_hanh_hien_tai","diem_thuc_hanh_tich_hop","diem_thuong_ky_lt_list","diem_giua_ky_lt"
"SV1611","INT1001","L01","tich_hop","","","","6.65","1.08,3.33","1.08"
"SV1611","INT1003","L01","tich_hop","","","","7.1","2.41,6.64","2.41"
"SV1611","GDTC101","L01","thuc_hanh","","","3.42,8.96,3.42","","",""
"SV1612","INT1001","L01","tich_hop","","","","4.12","4.57,3.78","4.57"
"SV1612","INT1003","L01","tich_hop","","","","1.46","0.31,5.31","0.31"
"SV1612","INT1002","L01","ly_thuyet","1.33,1.33","1.33","","","",""
"SV1613","INT1003","L01","tich_hop","","","","5.09","8.66,3.75","8.66"
"SV1613","INT1002","L01","ly_thuyet","2.65,2.65","2.65","","","",""
"SV1613","GDQP102","L01","ly_thuyet","4.98,4.98","4.98","","","",""
"SV1613","INT1001","L01","tich_hop","","","","6.03","6.46,8.12","6.46"
"SV1614","INT1001","L01","tich_hop","","","","7.61","6.78,5.55","6.78"
"SV1614","INT1002","L01","ly_thuyet","4.72,4.72","4.72","","","",""
"SV1615","INT1002","L01","ly_thuyet","8.79,8.79","8.79","","","",""
"SV1615","GDQP102","L01","ly_thuyet","0.15,0.15","0.15","","","",""
"SV1615","INT1001","L01","tich_hop","","","","5.22","4.05,3.91","4.05"
"SV1616","INT1002","L01","ly_thuyet","1.19,1.19","1.19","","","",""
"SV1616","GDTC101","L01","thuc_hanh","","","9.11,1,9.11","","",""
"SV1616","GDQP102","L01","ly_thuyet","2.79,2.79","2.79","","","",""
"SV1616","INT1003","L01","tich_hop","","","","3.2","1.1,3.32","1.1"
"SV1617","GDTC101","L01","thuc_hanh","","","1.15,8.41,1.15","","",""
"SV1617","INT1001","L01","tich_hop","","","","5.51","4.47,8.2","4.47"
"SV1618","INT1003","L01","tich_hop","","","","4.74","4.63,3.65","4.63"
"SV1618","INT1002","L01","ly_thuyet","6.93,6.93","6.93","","","",""
"SV1619","INT1002","L01","ly_thuyet","4.78,4.78","4.78","","","",""
"SV1619","INT1003","L01","tich_hop","","","","1.48","1.25,2.19","1.25"
"SV1620","INT1001","L01","tich_hop","","","","6.35","1.92,7.26","1.92"
"SV1620","INT1002","L01","ly_thuyet","1.72,1.72","1.72","","","",""
"SV1621","INT1002","L01","ly_thuyet","0.54,0.54","0.54","","","",""
"SV1621","GDTC101","L01","thuc_hanh","","","4.64,1.05,4.64","","",""
"SV1621","GDQP102","L01","ly_thuyet","6.36,6.36","6.36","","","",""
"SV1622","INT1002","L01","ly_thuyet","8.42,8.42","8.42","","","",""
"SV1622","GDTC101","L01","thuc_hanh","","","1.06,3.3,1.06","","",""
"SV1622","INT1001","L01","tich_hop","","","","9.94","0.74,5.31","0.74"
"SV1623","INT1001","L01","tich_hop","","","","3.54","9.61,6.06","9.61"
"SV1623","INT1002","L01","ly_thuyet","2.98,2.98","2.98","","","",""
"SV1624","GDQP102","L01","ly_thuyet","4.45,4.45","4.45","","","",""
"SV1624","INT1003","L01","tich_hop","","","","9.19","2.18,4.89","2.18"
"SV1624","INT1002","L01","ly_thuyet","8.56,8.56","8.56","","","",""
"SV1625","GDQP102","L01","ly_thuyet","9,9","9","","","",""
"SV1625","GDTC101","L01","thuc_hanh","","","9.27,3.42,9.27","","",""
"SV1625","INT1001","L01","tich_hop","","","","5.35","3.7,6.75","3.7"
"SV1626","GDQP102","L01","ly_thuyet","5.12,5.12","5.12","","","",""
"SV1626","INT1001","L01","tich_hop","","","","9.39","5.8,9.1","5.8"
"SV1626","INT1002","L01","ly_thuyet","6.29,6.29","6.29","","","",""
"SV1627","GDTC101","L01","thuc_hanh","","","6.79,3.91,6.79","","",""
"SV1627","INT1003","L01","tich_hop","","","","9.64","5.53,7.03","5.53"
"SV1627","INT1002","L01","ly_thuyet","7.29,7.29","7.29","","","",""
"SV1627","GDQP102","L01","ly_thuyet","1.52,1.52","1.52","","","",""
"SV1628","INT1001","L01","tich_hop","","","","1.68","0.53,3.12","0.53"
"SV1628","GDTC101","L01","thuc_hanh","","","4.36,0.86,4.36","","",""
"SV1628","GDQP102","L01","ly_thuyet","9.11,9.11","9.11","","","",""
"SV1628","INT1002","L01","ly_thuyet","7.43,7.43","7.43","","","",""
"SV1629","GDTC101","L01","thuc_hanh","","","4.83,9.8,4.83","","",""
"SV1629","INT1002","L01","ly_thuyet","0.88,0.88","0.88","","","",""
"SV1629","INT1003","L01","tich_hop","","","","6.87","4.11,8.59","4.11"
"SV1630","INT1002","L01","ly_thuyet","6.83,6.83","6.83","","","",""
"SV1630","GDTC101","L01","thuc_hanh","","","2.38,2.05,2.38","","",""
"SV1631","GDTC101","L01","thuc_hanh","","","2.43,7.84,2.43","","",""
"SV1631","INT1001","L01","tich_hop","","","","4.66","5.38,6.37","5.38"
"SV1632","INT1001","L01","tich_hop","","","","7.13","1.87,6.2","1.87"
"SV1632","INT1003","L01","tich_hop","","","","4.33","0.62,3.02","0.62"
"SV1632","GDQP102","L01","ly_thuyet","7.22,7.22","7.22","","","",""
"SV1633","INT1001","L01","tich_hop","","","","3.97","3.54,4.71","3.54"
"SV1633","GDTC101","L01","thuc_hanh","","","8.95,1.21,8.95","","",""
"SV1634","INT1002","L01","ly_thuyet","2.1,2.1","2.1","","","",""
"SV1634","INT1003","L01","tich_hop","","","","8.31","6.9,8.23","6.9"
"SV1634","INT1001","L01","tich_hop","","","","6.72","0.98,7.28","0.98"
"SV1635","INT1003","L01","tich_hop","","","","6.12","5.38,7.06","5.38"
"SV1635","INT1001","L01","tich_hop","","","","1.48","2.27,5.01","2.27"
"SV1635","INT1002","L01","ly_thuyet","9.28,9.28","9.28","","","",""
"SV1636","INT1001","L01","tich_hop","","","","5.02","6.61,2.53","6.61"
"SV1636","GDQP102","L01","ly_thuyet","8.95,8.95","8.95","","","",""
"SV1636","INT1003","L01","tich_hop","","","","3.45","6.49,3.42","6.49"
"SV1637","INT1003","L01","tich_hop","","","","7.4","6.23,5.8","6.23"
"SV1637","INT1001","L01","tich_hop","","","","5.84","3.35,2.81","3.35"
"SV1637","GDQP102","L01","ly_thuyet","5.94,5.94","5.94","","","",""
"SV1638","INT1001","L01","tich_hop","","","","9.78","9.7,9.15","9.7"
"SV1638","INT1003","L01","tich_hop","","","","5.54","6.36,5.54","6.36"
"SV1638","GDTC101","L01","thuc_hanh","","","6.47,0.26,6.47","","",""
"SV1639","INT1002","L01","ly_thuyet","1.6,1.6","1.6","","","",""
"SV1639","GDTC101","L01","thuc_hanh","","","2.83,0.63,2.83","","",""
"SV1639","GDQP102","L01","ly_thuyet","6.47,6.47","6.47","","","",""
"SV1640","INT1003","L01","tich_hop","","","","8.99","3.18,5.79","3.18"
"SV1640","GDTC101","L01","thuc_hanh","","","9.9,4.09,9.9","","",""
"SV1640","GDQP102","L01","ly_thuyet","2.19,2.19","2.19","","","",""
"SV1640","INT1001","L01","tich_hop","","","","4.74","1.2,6.53","1.2"
"SV1641","INT1002","L01","ly_thuyet","0.88,0.88","0.88","","","",""
"SV1641","GDQP102","L01","ly_thuyet","4.96,4.96","4.96","","","",""
"SV1642","GDTC101","L01","thuc_hanh","","","3.94,0.88,3.94","","",""
"SV1642","INT1002","L01","ly_thuyet","6.15,6.15","6.15","","","",""
"SV1642","INT1001","L01","tich_hop","","","","6.1","0.38,6.91","0.38"
"SV1643","GDQP102","L01","ly_thuyet","3.39,3.39","3.39","","","",""
"SV1643","INT1002","L01","ly_thuyet","7.2,7.2","7.2","","","",""
"SV1643","INT1001","L01","tich_hop","","","","1.7","8.21,3.52","8.21"
"SV1644","INT1002","L01","ly_thuyet","9.8,9.8","9.8","","","",""
"SV1644","GDQP102","L01","ly_thuyet","8.02,8.02","8.02","","","",""
"SV1644","INT1001","L01","tich_hop","","","","7.03","2.95,5.11","2.95"
"SV1645","INT1002","L01","ly_thuyet","6.08,6.08","6.08","","","",""
"SV1645","GDQP102","L01","ly_thuyet","9.72,9.72","9.72","","","",""
"SV1645","INT1001","L01","tich_hop","","","","5.15","4.53,4.17","4.53"
"SV1646","INT1002","L01","ly_thuyet","4.87,4.87","4.87","","","",""
"SV1646","INT1003","L01","tich_hop","","","","1.53","8.31,4.48","8.31"
"SV1646","GDTC101","L01","thuc_hanh","","","8.97,3.25,8.97","","",""
"SV1647","INT1002","L01","ly_thuyet","1.92,1.92","1.92","","","",""
"SV1647","INT1003","L01","tich_hop","","","","2.29","8.42,3.92","8.42"
"SV1647","GDTC101","L01","thuc_hanh","","","8.34,9.61,8.34","","",""
"SV1647","INT1001","L01","tich_hop","","","","6.76","8.42,5.04","8.42"
"SV1648","INT1003","L01","tich_hop","","","","9.68","1.65,5.92","1.65"
"SV1648","INT1002","L01","ly_thuyet","9.92,9.92","9.92","","","",""
"SV1648","GDTC101","L01","thuc_hanh","","","6.96,1.09,6.96","","",""
"SV1649","GDQP102","L01","ly_thuyet","1.59,1.59","1.59","","","",""
"SV1649","GDTC101","L01","thuc_hanh","","","5.5,5.48,5.5","","",""
"SV1650","INT1002","L01","ly_thuyet","6.34,6.34","6.34","","","",""
"SV1650","INT1003","L01","tich_hop","","","","5.08","5.42,6.02","5.42"
"SV1650","GDTC101","L01","thuc_hanh","","","2.03,8.47,2.03","","",""
"SV1650","INT1001","L01","tich_hop","","","","3.9","3.15,3.37","3.15"
"SV1651","INT1001","L01","tich_hop","","","","5.29","9.31,3.77","9.31"
"SV1651","GDTC101","L01","thuc_hanh","","","2.14,3.73,2.14","","",""
"SV1651","INT1002","L01","ly_thuyet","9.8,9.8","9.8","","","",""
"SV1652","INT1002","L01","ly_thuyet","6.01,6.01","6.01","","","",""
"SV1652","INT1003","L01","tich_hop","","","","1.55","3.05,4.35","3.05"
"SV1653","INT1003","L01","tich_hop","","","","5.11","1.15,6.31","1.15"
"SV1653","INT1001","L01","tich_hop","","","","9.3","9.14,9.7","9.14"
"SV1653","GDQP102","L01","ly_thuyet","8.86,8.86","8.86","","","",""
"SV1653","GDTC101","L01","thuc_hanh","","","8.62,4.63,8.62","","",""
"SV1654","GDTC101","L01","thuc_hanh","","","1.83,0.59,1.83","","",""
"SV1654","INT1003","L01","tich_hop","","","","3.63","9.28,6.08","9.28"
"SV1654","INT1001","L01","tich_hop","","","","5","7.24,6.15","7.24"
"SV1655","GDQP102","L01","ly_thuyet","5.39,5.39","5.39","","","",""
"SV1655","INT1001","L01","tich_hop","","","","6.52","1.96,7.68","1.96"
"SV1655","GDTC101","L01","thuc_hanh","","","5.78,9.39,5.78","","",""
"SV1656","INT1001","L01","tich_hop","","","","4.29","5.23,2.66","5.23"
"SV1656","INT1003","L01","tich_hop","","","","1.01","6.41,2.91","6.41"
"SV1657","INT1003","L01","tich_hop","","","","1.88","6.29,1.91","6.29"
"SV1657","INT1002","L01","ly_thuyet","9.29,9.29","9.29","","","",""
"SV1657","GDQP102","L01","ly_thuyet","3.89,3.89","3.89","","","",""
"SV1657","INT1001","L01","tich_hop","","","","8.42","2.59,5.09","2.59"
"SV1658","GDTC101","L01","thuc_hanh","","","5.12,7.79,5.12","","",""
"SV1658","GDQP102","L01","ly_thuyet","7.69,7.69","7.69","","","",""
"SV1658","INT1001","L01","tich_hop","","","","5.98","0.43,5.27","0.43"
"SV1659","INT1001","L01","tich_hop","","","","8.92","9.33,8.21","9.33"
"SV1659","GDQP102","L01","ly_thuyet","2,2","2","","","",""
"SV1660","INT1003","L01","tich_hop","","","","6.77","3.66,8.27","3.66"
"SV1660","GDQP102","L01","ly_thuyet","0.01,0.01","0.01","","","",""
"SV1661","INT1001","L01","tich_hop","","","","7.3","2.59,5.88","2.59"
"SV1661","GDTC101","L01","thuc_hanh","","","1.05,6.77,1.05","","",""
"SV1661","GDQP102","L01","ly_thuyet","1.18,1.18","1.18","","","",""
"SV1662","GDQP102","L01","ly_thuyet","6.59,6.59","6.59","","","",""
"SV1662","INT1002","L01","ly_thuyet","0.32,0.32","0.32","","","",""
"SV1662","INT1003","L01","tich_hop","","","","1.79","1.23,2.8","1.23"
"SV1662","INT1001","L01","tich_hop","","","","8.55","6.09,4.36","6.09"
"SV1663","GDQP102","L01","ly_thuyet","4.38,4.38","4.38","","","",""
"SV1663","INT1001","L01","tich_hop","","","","3.79","8.36,5.59","8.36"
"SV1663","INT1002","L01","ly_thuyet","5.5,5.5","5.5","","","",""
"SV1663","INT1003","L01","tich_hop","","","","6.28","5.94,7.42","5.94"
"SV1664","GDTC101","L01","thuc_hanh","","","3.31,1.33,3.31","","",""
"SV1664","INT1003","L01","tich_hop","","","","6.35","4.03,8.26","4.03"
"SV1664","INT1001","L01","tich_hop","","","","4.26","5.31,5.01","5.31"
"SV1665","GDQP102","L01","ly_thuyet","4.06,4.06","4.06","","","",""
"SV1665","GDTC101","L01","thuc_hanh","","","3.51,6.06,3.51","","",""
"SV1666","INT1002","L01","ly_thuyet","7.68,7.68","7.68","","","",""
"SV1666","INT1003","L01","tich_hop","","","","4.01","2.46,7.05","2.46"
"SV1666","INT1001","L01","tich_hop","","","","6.01","7,3.56","7"
"SV1667","INT1001","L01","tich_hop","","","","9.19","2.93,6.49","2.93"
"SV1667","GDTC101","L01","thuc_hanh","","","5.73,2.16,5.73","","",""
"SV1667","GDQP102","L01","ly_thuyet","6.95,6.95","6.95","","","",""
"SV1668","INT1002","L01","ly_thuyet","6.51,6.51","6.51","","","",""
"SV1668","GDQP102","L01","ly_thuyet","8.94,8.94","8.94","","","",""
"SV1668","GDTC101","L01","thuc_hanh","","","2.39,9.4,2.39","","",""
"SV1669","GDTC101","L01","thuc_hanh","","","2.67,0.65,2.67","","",""
"SV1669","INT1001","L01","tich_hop","","","","4.97","9.25,3.32","9.25"
"SV1669","INT1002","L01","ly_thuyet","3.58,3.58","3.58","","","",""
"SV1670","INT1002","L01","ly_thuyet","0.4,0.4","0.4","","","",""
"SV1670","GDTC101","L01","thuc_hanh","","","4.24,1.38,4.24","","",""
"SV1670","INT1001","L01","tich_hop","","","","1.77","3.78,5.6","3.78"
"SV1671","INT1001","L01","tich_hop","","","","6.87","4.17,5.84","4.17"
"SV1671","INT1002","L01","ly_thuyet","7.6,7.6","7.6","","","",""
"SV1671","INT1003","L01","tich_hop","","","","4.09","8.08,4.19","8.08"
"SV1672","GDTC101","L01","thuc_hanh","","","5.87,4.79,5.87","","",""
"SV1672","INT1003","L01","tich_hop","","","","9.97","8.22,7.46","8.22"
"SV1672","GDQP102","L01","ly_thuyet","6.97,6.97","6.97","","","",""
"SV1672","INT1002","L01","ly_thuyet","0.74,0.74","0.74","","","",""
"SV1673","INT1001","L01","tich_hop","","","","2.9","1.45,5.53","1.45"
"SV1673","INT1003","L01","tich_hop","","","","8.55","3.2,6.55","3.2"
"SV1673","GDQP102","L01","ly_thuyet","0.58,0.58","0.58","","","",""
"SV1674","GDQP102","L01","ly_thuyet","5.3,5.3","5.3","","","",""
"SV1674","INT1001","L01","tich_hop","","","","7.23","3.44,3.66","3.44"
"SV1674","INT1003","L01","tich_hop","","","","9.23","1.2,8.49","1.2"
"SV1675","INT1003","L01","tich_hop","","","","3.08","0.68,6.16","0.68"
"SV1675","GDTC101","L01","thuc_hanh","","","8.63,2.68,8.63","","",""
"SV1675","INT1002","L01","ly_thuyet","9.64,9.64","9.64","","","",""
"SV1675","GDQP102","L01","ly_thuyet","4.99,4.99","4.99","","","",""
"SV1676","GDQP102","L01","ly_thuyet","6.04,6.04","6.04","","","",""
"SV1676","INT1002","L01","ly_thuyet","1.79,1.79","1.79","","","",""
"SV1676","GDTC101","L01","thuc_hanh","","","5.92,6.41,5.92","","",""
"SV1676","INT1003","L01","tich_hop","","","","9.85","6.88,8.26","6.88"
"SV1677","INT1003","L01","tich_hop","","","","9.22","9.46,8.85","9.46"
"SV1677","GDQP102","L01","ly_thuyet","2.93,2.93","2.93","","","",""
"SV1677","GDTC101","L01","thuc_hanh","","","1.3,7.45,1.3","","",""
"SV1677","INT1002","L01","ly_thuyet","5.69,5.69","5.69","","","",""
"SV1678","INT1002","L01","ly_thuyet","9.67,9.67","9.67","","","",""
"SV1678","GDQP102","L01","ly_thuyet","2.49,2.49","2.49","","","",""
"SV1678","INT1003","L01","tich_hop","","","","9.65","9.57,7.01","9.57"
"SV1679","INT1003","L01","tich_hop","","","","7.29","4.64,3.82","4.64"
"SV1679","INT1001","L01","tich_hop","","","","7.77","9.77,6.36","9.77"
"SV1679","GDTC101","L01","thuc_hanh","","","3.24,3.43,3.24","","",""
"SV1679","INT1002","L01","ly_thuyet","9.74,9.74","9.74","","","",""
"SV1680","GDTC101","L01","thuc_hanh","","","9.09,3.5,9.09","","",""
"SV1680","INT1003","L01","tich_hop","","","","5.94","5.37,7.3","5.37"
"SV1680","INT1001","L01","tich_hop","","","","3.5","5,2.02","5"
"SV1680","GDQP102","L01","ly_thuyet","2.04,2.04","2.04","","","",""
"SV1681","INT1001","L01","tich_hop","","","","3.33","9.02,3.19","9.02"
"SV1681","GDTC101","L01","thuc_hanh","","","6.2,9.81,6.2","","",""
"SV1682","INT1002","L01","ly_thuyet","0.29,0.29","0.29","","","",""
"SV1682","GDQP102","L01","ly_thuyet","8.26,8.26","8.26","","","",""
"SV1682","INT1003","L01","tich_hop","","","","9.83","9.99,6.21","9.99"
"SV1683","INT1003","L01","tich_hop","","","","6.28","7.52,3.7","7.52"
"SV1683","GDQP102","L01","ly_thuyet","2.97,2.97","2.97","","","",""
"SV1684","INT1002","L01","ly_thuyet","0.63,0.63","0.63","","","",""
"SV1684","GDTC101","L01","thuc_hanh","","","9.73,7.16,9.73","","",""
"SV1684","INT1003","L01","tich_hop","","","","6.6","9.93,7.72","9.93"
"SV1685","INT1002","L01","ly_thuyet","6.68,6.68","6.68","","","",""
"SV1685","INT1001","L01","tich_hop","","","","5.07","5.67,7.99","5.67"
"SV1686","INT1003","L01","tich_hop","","","","2.04","6.61,5.2","6.61"
"SV1686","INT1002","L01","ly_thuyet","0.24,0.24","0.24","","","",""
"SV1687","INT1002","L01","ly_thuyet","8.4,8.4","8.4","","","",""
"SV1687","INT1003","L01","tich_hop","","","","7.48","4.89,7.87","4.89"
"SV1687","INT1001","L01","tich_hop","","","","9.92","1.81,5.62","1.81"
"SV1688","GDQP102","L01","ly_thuyet","4.12,4.12","4.12","","","",""
"SV1688","INT1002","L01","ly_thuyet","4.54,4.54","4.54","","","",""
"SV1688","GDTC101","L01","thuc_hanh","","","8.44,6.81,8.44","","",""
"SV1689","INT1002","L01","ly_thuyet","7.38,7.38","7.38","","","",""
"SV1689","INT1003","L01","tich_hop","","","","7.8","2.11,5.41","2.11"
"SV1689","INT1001","L01","tich_hop","","","","9.35","8.66,4.85","8.66"
"SV1690","INT1003","L01","tich_hop","","","","3.65","8.97,6.54","8.97"
"SV1690","INT1001","L01","tich_hop","","","","9.17","7.24,4.29","7.24"
"SV1690","INT1002","L01","ly_thuyet","4.68,4.68","4.68","","","",""
"SV1691","GDTC101","L01","thuc_hanh","","","9.12,8.69,9.12","","",""
"SV1691","GDQP102","L01","ly_thuyet","5.33,5.33","5.33","","","",""
"SV1691","INT1002","L01","ly_thuyet","2.29,2.29","2.29","","","",""
"SV1691","INT1001","L01","tich_hop","","","","9.64","0.86,7.47","0.86"
"SV1692","GDQP102","L01","ly_thuyet","5.12,5.12","5.12","","","",""
"SV1692","GDTC101","L01","thuc_hanh","","","1.51,1.84,1.51","","",""
"SV1693","INT1001","L01","tich_hop","","","","4.21","8.47,3.1","8.47"
"SV1693","INT1003","L01","tich_hop","","","","2.75","9.12,3.57","9.12"
"SV1694","INT1001","L01","tich_hop","","","","6.83","8.11,8.18","8.11"
"SV1694","INT1002","L01","ly_thuyet","4.32,4.32","4.32","","","",""
"SV1695","INT1002","L01","ly_thuyet","6.6,6.6","6.6","","","",""
"SV1695","INT1001","L01","tich_hop","","","","1.22","1.03,3.34","1.03"
"SV1695","INT1003","L01","tich_hop","","","","3.94","4.86,5.82","4.86"
"SV1695","GDTC101","L01","thuc_hanh","","","9.01,7.31,9.01","","",""
"SV1696","GDQP102","L01","ly_thuyet","7.43,7.43","7.43","","","",""
"SV1696","INT1003","L01","tich_hop","","","","6.93","9.81,6.35","9.81"
"SV1696","GDTC101","L01","thuc_hanh","","","4.46,8.98,4.46","","",""
"SV1696","INT1001","L01","tich_hop","","","","5.38","0.21,4.82","0.21"
"SV1697","INT1002","L01","ly_thuyet","1.63,1.63","1.63","","","",""
"SV1697","GDTC101","L01","thuc_hanh","","","1.52,9.31,1.52","","",""
"SV1697","INT1001","L01","tich_hop","","","","7.88","1.9,6.18","1.9"
"SV1698","INT1002","L01","ly_thuyet","5.5,5.5","5.5","","","",""
"SV1698","GDTC101","L01","thuc_hanh","","","8.09,2.55,8.09","","",""
"SV1698","INT1001","L01","tich_hop","","","","9.46","4.29,7.99","4.29"
"SV1699","GDQP102","L01","ly_thuyet","0.82,0.82","0.82","","","",""
"SV1699","INT1001","L01","tich_hop","","","","1.91","2.29,4.93","2.29"
"SV1699","INT1003","L01","tich_hop","","","","2.69","1.05,5.65","1.05"
"SV1699","GDTC101","L01","thuc_hanh","","","2.5,3.85,2.5","","",""
"SV1700","INT1003","L01","tich_hop","","","","7.22","1.54,4.83","1.54"
"SV1700","GDQP102","L01","ly_thuyet","9.56,9.56","9.56","","","",""
"SV1700","INT1001","L01","tich_hop","","","","5.05","0.07,5.22","0.07"
"SV1701","GDQP102","L01","ly_thuyet","2.61,2.61","2.61","","","",""
"SV1701","INT1003","L01","tich_hop","","","","4.81","0.7,5.75","0.7"
"SV1701","INT1001","L01","tich_hop","","","","2.79","0.32,5.85","0.32"
"SV1701","INT1002","L01","ly_thuyet","7.75,7.75","7.75","","","",""
"SV1702","INT1002","L01","ly_thuyet","9.9,9.9","9.9","","","",""
"SV1702","GDQP102","L01","ly_thuyet","6.72,6.72","6.72","","","",""
"SV1702","GDTC101","L01","thuc_hanh","","","6.81,6.63,6.81","","",""
"SV1703","INT1002","L01","ly_thuyet","2.65,2.65","2.65","","","",""
"SV1703","GDTC101","L01","thuc_hanh","","","9.36,7.01,9.36","","",""
"SV1704","INT1001","L01","tich_hop","","","","6.67","1.95,7.68","1.95"
"SV1704","GDQP102","L01","ly_thuyet","8.13,8.13","8.13","","","",""
"SV1705","GDQP102","L01","ly_thuyet","7.41,7.41","7.41","","","",""
"SV1705","INT1001","L01","tich_hop","","","","2.17","3.35,4.63","3.35"
"SV1705","INT1003","L01","tich_hop","","","","3.91","3.81,5.39","3.81"
"SV1705","GDTC101","L01","thuc_hanh","","","6.24,2.02,6.24","","",""
"SV1706","INT1002","L01","ly_thuyet","2.17,2.17","2.17","","","",""
"SV1706","INT1003","L01","tich_hop","","","","7.37","1.37,5.78","1.37"
"SV1706","GDQP102","L01","ly_thuyet","7.43,7.43","7.43","","","",""
"SV1706","GDTC101","L01","thuc_hanh","","","3.13,0.99,3.13","","",""
"SV1707","GDTC101","L01","thuc_hanh","","","8.75,0.76,8.75","","",""
"SV1707","INT1001","L01","tich_hop","","","","1.17","7.33,4.58","7.33"
"SV1707","INT1002","L01","ly_thuyet","8.08,8.08","8.08","","","",""
"SV1707","GDQP102","L01","ly_thuyet","9.52,9.52","9.52","","","",""
"SV1708","INT1002","L01","ly_thuyet","5.1,5.1","5.1","","","",""
"SV1708","GDTC101","L01","thuc_hanh","","","5.59,8.24,5.59","","",""
"SV1709","INT1001","L01","tich_hop","","","","8.88","8.37,8.81","8.37"
"SV1709","GDTC101","L01","thuc_hanh","","","1.38,0.29,1.38","","",""
"SV1710","INT1002","L01","ly_thuyet","5.1,5.1","5.1","","","",""
"SV1710","INT1003","L01","tich_hop","","","","3.63","6.21,5.53","6.21"
"SV1710","INT1001","L01","tich_hop","","","","1.66","2.65,1.46","2.65"
"SV1711","INT1001","L01","tich_hop","","","","1.69","4.72,5.72","4.72"
"SV1711","GDTC101","L01","thuc_hanh","","","7.17,8.45,7.17","","",""
"SV1711","GDQP102","L01","ly_thuyet","4.1,4.1","4.1","","","",""
"SV1711","INT1002","L01","ly_thuyet","5.94,5.94","5.94","","","",""
"SV1712","INT1001","L01","tich_hop","","","","8.52","5.77,8.19","5.77"
"SV1712","GDQP102","L01","ly_thuyet","8.41,8.41","8.41","","","",""
"SV1712","GDTC101","L01","thuc_hanh","","","9.5,9.56,9.5","","",""
"SV1713","GDTC101","L01","thuc_hanh","","","5.94,4.01,5.94","","",""
